ticker,earn_date,sig,entry_date,entry,first12,mcap_pit,tier,sector,industry,profitable,lumpy,val_ok,rev_yoy,pe,ps,ret6,xs6,ret12,xs12,ret24,xs24
HPK,2022-08-08,S2b,2022-08-09,20.37,True,2.225,mid,Energy,Oil & Gas E&P,True,True,True,3.173,29.7,5.7,0.3085,0.3102,-0.2866,-0.3879,-0.282,-0.6173
HPK,2022-11-14,S2b,2022-11-15,23.71,False,2.684,mid,Energy,Oil & Gas E&P,True,True,True,3.3,15.2,4.9,-0.435,-0.4801,-0.3262,-0.4724,-0.4227,-0.936
HPK,2023-11-06,S2b,2023-11-07,15.61,True,2.001,mid,Energy,Oil & Gas E&P,True,False,True,0.693,8.7,2.0,-0.1018,-0.2939,-0.1242,-0.5059,-0.6287,-1.2041
HPQ,2021-06-04,S2b,2021-06-07,25.22,True,30.289,large,Technology,Computer Hardware,True,False,True,0.273,8.0,0.5,0.2449,0.1285,0.3317,0.334,0.0405,-0.0004
HQI,2021-08-09,S1超+S2b,2021-08-10,19.5,True,0.267,micro,Industrials,Staffing & Employment Services,True,False,True,0.967,27.2,16.8,-0.1449,-0.1667,-0.2807,-0.2429,0.1831,0.1448
HQI,2021-11-12,S1超+S2b,2021-11-15,22.51,False,0.309,small,Industrials,Staffing & Employment Services,True,False,True,1.034,28.1,15.9,-0.3987,-0.2603,-0.3791,-0.2445,-0.4083,-0.4002
HQI,2022-05-10,S2b,2022-05-11,14.03,False,0.193,micro,Industrials,Staffing & Employment Services,True,False,True,1.393,22.1,7.0,0.005,-0.0182,0.4973,0.4301,-0.1899,-0.5581
HQI,2023-05-11,S2b,2023-05-12,20.92,True,0.287,micro,Industrials,Staffing & Employment Services,True,False,True,0.4,19.8,8.1,-0.42,-0.4972,-0.4584,-0.7423,-0.5268,-0.982
HQY,2022-12-08,S1,2022-12-09,62.52,True,5.291,mid,Healthcare,Health Information Services,False,False,True,0.201,,6.5,0.0369,-0.0654,0.0953,-0.0933,0.6155,0.0326
HQY,2023-06-07,S1+S2a,2023-06-08,63.38,False,5.417,mid,Healthcare,Health Information Services,False,False,True,0.188,,6.2,0.0805,0.0003,0.3451,0.0826,0.7539,0.3182
HQY,2023-09-05,S1+S2a,2023-09-06,69.35,False,5.937,mid,Healthcare,Health Information Services,True,False,False,0.181,2494.6,6.5,0.1615,0.0104,0.0994,-0.1286,0.3191,-0.17
HR,2023-05-09,S2b,2023-05-10,15.74,True,5.994,mid,Real Estate,REIT - Healthcare Facilities,False,False,False,0.866,,431.6,-0.2383,-0.3133,-0.1396,-0.4195,-0.0937,-0.4981
HR,2025-05-01,S2b,2025-05-02,14.14,True,4.961,mid,Real Estate,REIT - Healthcare Facilities,False,False,False,0.524,,249.0,0.2003,-0.0123,0.3456,0.0595,,
HRB,2022-05-10,S2a,2022-05-11,25.1,True,4.158,mid,Consumer Cyclical,Personal Services,True,True,True,0.039,3.8,0.9,0.4447,0.4215,0.1469,0.0798,1.0011,0.633
HRB,2023-05-09,S2a,2023-05-10,28.41,False,4.419,mid,Consumer Cyclical,Personal Services,True,True,False,0.015,4.8,1.0,0.4655,0.3905,0.7683,0.4885,0.954,0.5497
HRB,2024-05-09,S2a,2024-05-10,50.24,True,7.11,mid,Consumer Cyclical,Personal Services,True,True,True,0.044,7.2,1.5,0.1582,0.0013,0.105,0.0077,-0.2822,-0.7362
HRB,2025-05-07,S2a,2025-05-08,56.2,False,7.605,mid,Consumer Cyclical,Personal Services,True,True,True,0.042,7.6,1.6,-0.137,-0.3313,-0.3423,-0.6627,,
HRL,2022-06-02,S1,2022-06-03,39.12,True,21.517,large,Consumer Defensive,Packaged Foods,True,False,True,0.188,23.7,1.9,0.0676,0.0681,-0.0746,-0.1346,-0.2752,-0.6016
HRL,2024-02-29,S1,2024-03-01,30.36,True,16.635,large,Consumer Defensive,Packaged Foods,True,False,False,0.009,20.4,1.4,-0.0075,-0.1136,-0.1105,-0.2839,-0.194,-0.5654
HRL,2024-05-30,S1,2024-05-31,28.42,False,15.592,large,Consumer Defensive,Packaged Foods,True,False,True,-0.03,19.8,1.3,0.0661,-0.0836,0.0283,-0.1036,-0.1783,-0.6516
HRMY,2022-08-02,S2b,2022-08-03,52.32,True,3.093,mid,Healthcare,Biotechnology,True,True,True,0.45,62.5,8.9,-0.057,-0.0606,-0.3777,-0.4783,-0.3807,-0.7058
HRMY,2022-11-01,S2b,2022-11-02,58.49,False,3.469,mid,Healthcare,Biotechnology,True,False,True,0.452,28.1,8.9,-0.4264,-0.5316,-0.5789,-0.7461,-0.4344,-1.0026
HRMY,2023-10-31,S2b,2023-11-01,24.52,True,1.436,small,Healthcare,Biotechnology,True,False,True,0.367,7.6,2.7,0.2345,0.0422,0.3491,-0.0202,0.1652,-0.4903
HROW,2021-05-11,S2a+S2b,2021-05-12,9.08,True,0.236,micro,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.307,,4.7,0.2203,0.0602,-0.3557,-0.3362,1.4273,1.3813
HROW,2021-08-10,S1超+S2b,2021-08-11,9.08,False,0.244,micro,Healthcare,Drug Manufacturers - Specialty & Generic,True,True,True,1.25,39.8,4.4,-0.1024,-0.1016,-0.0595,-0.0193,0.8645,0.8294
HROW,2022-05-05,S2b,2022-05-06,6.83,False,0.185,micro,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.432,,2.5,0.7013,0.7698,2.9678,2.9477,0.5359,0.2403
HROW,2023-08-09,S2b,2023-08-10,16.74,True,0.507,small,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.435,,4.8,-0.3548,-0.4874,1.147,0.9349,1.0155,0.5515
HROW,2023-11-13,S1超+S2b,2023-11-14,8.21,False,0.288,micro,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.501,,2.5,0.9781,0.8035,4.2205,3.8803,3.9683,3.4322
HROW,2024-08-07,S2b,2024-08-08,33.92,False,1.203,small,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.462,,8.0,-0.0858,-0.2252,0.015,-0.2007,,
HROW,2024-11-14,S1超,2024-11-15,39.01,True,1.389,small,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.438,,8.3,-0.3432,-0.3577,0.0456,-0.1154,,
HRTG,2023-03-13,S2a,2023-03-14,3.35,True,0.086,micro,Financial,Insurance - Property & Casualty,False,False,True,0.047,,0.1,0.5313,0.373,1.3463,1.0117,3.0955,2.6182
HRTG,2023-05-08,S2a,2023-05-09,4.57,False,0.117,micro,Financial,Insurance - Property & Casualty,False,False,True,0.115,,0.2,0.6302,0.5668,0.8775,0.5933,4.6937,4.2827
HRTX,2023-05-11,S2b,2023-05-12,1.4,True,0.167,micro,Healthcare,Biotechnology,False,False,True,0.263,,1.6,-0.6071,-0.6844,1.0143,0.7304,0.4643,0.0091
HRTX,2025-05-06,S2a,2025-05-07,2.26,True,0.344,small,Healthcare,Biotechnology,False,False,True,0.122,,2.4,-0.5133,-0.7158,-0.4513,-0.77,,
HSDT,2022-05-12,S1+S2b,2022-05-13,60000.0,True,226.84,mega,Financial,Asset Management,False,False,False,1.262,,499648.5,-0.8187,-0.8106,-0.9056,-0.9476,-0.9789,-1.3167
HSDT,2022-11-14,S2b,2022-11-15,9937.5,False,280.25,mega,Financial,Asset Management,False,False,False,0.912,,462459.1,-0.434,-0.4791,-0.477,-0.6232,-0.9611,-1.4744
HSDT,2023-08-10,S2b,2023-08-11,7087.5,True,200.369,mega,Financial,Asset Management,False,False,False,1.05,,301760.6,-0.3545,-0.4872,-0.9163,-1.1296,-0.9992,-1.4641
HSDT,2024-08-12,S1,2024-08-13,566.25,True,1.811,small,Financial,Asset Management,False,False,False,-0.299,,2698.9,-0.3192,-0.4513,-0.9893,-1.1939,,
HSIC,2021-05-04,S1,2021-05-05,78.91,True,11.151,large,Healthcare,Medical Distribution,True,True,True,0.204,26.1,1.1,0.0151,-0.1192,0.0574,0.049,0.0106,-0.0119
HSIC,2021-08-03,S2b,2021-08-04,77.3,False,10.805,large,Healthcare,Medical Distribution,True,False,True,0.762,23.9,0.9,-0.0151,-0.0442,-0.0408,0.0024,0.0102,-0.0389
HST,2021-08-05,S2b,2021-08-06,12.71,True,9.076,mid,Real Estate,REIT - Hotel & Motel,False,False,True,5.301,,6.7,0.1053,0.0877,0.1192,0.1715,0.0933,0.0433
HST,2022-05-06,S2a,2022-05-09,15.07,False,10.776,large,Real Estate,REIT - Hotel & Motel,False,False,True,1.692,,3.6,-0.1112,-0.0587,-0.0478,-0.0973,0.0567,-0.2911
HST,2022-08-05,S2a,2022-08-08,14.35,True,10.257,large,Real Estate,REIT - Hotel & Motel,True,False,True,1.128,53.1,2.6,0.0525,0.0495,-0.033,-0.1374,-0.0107,-0.3349
HTLD,2022-11-09,S2b,2022-11-10,14.88,True,1.175,small,Industrials,Trucking,True,False,True,0.795,8.2,1.5,-0.0073,-0.0621,-0.1798,-0.3138,-0.191,-0.7528
HTLD,2023-05-08,S2b,2023-05-09,14.76,False,1.166,small,Industrials,Trucking,True,False,True,1.188,8.9,1.2,-0.1839,-0.2473,-0.2438,-0.528,-0.4328,-0.8437
HTZ,2021-05-07,S2a,2021-07-01,26.99,True,4.216,mid,Industrials,Rental & Leasing Services,False,False,True,-0.33,,0.8,-0.0741,-0.185,-0.3842,-0.2825,-0.3186,-0.3802
HTZ,2021-08-09,S2b,2021-08-10,16.83,False,7.929,mid,Industrials,Rental & Leasing Services,False,True,True,1.251,,1.5,0.2359,0.2141,0.3012,0.339,-0.003,-0.0413
HTZ,2021-10-28,S2a,2021-10-29,31.02,False,14.627,large,Industrials,Rental & Leasing Services,True,True,True,0.756,36.1,2.2,-0.3533,-0.2564,-0.3972,-0.2571,-0.7224,-0.6555
HUBB,2021-07-28,S2b,2021-07-29,182.87,True,9.945,mid,Industrials,Electrical Equipment & Parts,True,False,True,0.256,27.5,2.3,-0.0665,-0.0762,0.1317,0.1834,0.6304,0.5616
HUBB,2022-07-27,S1,2022-07-28,205.2,False,11.187,large,Industrials,Electrical Equipment & Parts,True,False,True,0.191,22.1,2.4,0.074,0.0663,0.453,0.3094,0.7441,0.3615
HUBG,2021-08-06,S1+S2b,2021-08-09,30.58,True,0.001,nano,Industrials,Integrated Freight & Logistics,True,False,True,0.259,0.0,0.0,0.271,0.2292,0.2743,0.3307,0.39,0.3508
HUBG,2022-05-06,S1超+S2b,2022-05-09,36.51,False,0.001,nano,Industrials,Integrated Freight & Logistics,True,False,True,0.412,0.0,0.0,0.0269,0.0793,-0.0281,-0.0776,0.1716,-0.1762
HUBG,2022-08-05,S1超+S2b,2022-08-08,39.29,False,0.001,nano,Industrials,Integrated Freight & Logistics,True,False,True,0.428,0.0,0.0,0.2097,0.2067,0.0797,-0.0247,0.0804,-0.2438
HUBS,2021-02-16,S2b,2021-02-17,523.33,True,24.133,large,Technology,Software - Application,False,False,False,0.354,,27.3,0.2386,0.0995,-0.0301,-0.1588,-0.2268,-0.2956
HUBS,2021-05-05,S2b,2021-05-06,491.12,False,22.648,large,Technology,Software - Application,False,False,False,0.414,,23.5,0.6339,0.5087,-0.2744,-0.2688,-0.0955,-0.11
HUBS,2021-08-04,S2b,2021-08-05,660.0,False,30.436,large,Technology,Software - Application,False,False,False,0.526,,28.4,-0.2847,-0.3072,-0.4349,-0.3841,-0.2671,-0.3097
HUBS,2023-11-08,S2b,2023-11-09,415.12,True,20.431,large,Technology,Software - Application,False,False,True,0.256,,10.1,0.4144,0.2068,0.5816,0.1841,-0.0693,-0.6806
HUBS,2024-05-10,S2a,2024-05-13,597.79,False,30.157,large,Technology,Software - Application,False,False,True,0.231,,13.7,0.1712,0.0176,0.1245,-0.0164,-0.7006,-1.1603
HUBS,2024-11-06,S2a,2024-11-07,644.61,False,32.519,large,Technology,Software - Application,False,True,True,0.201,,13.1,-0.0014,0.0505,-0.382,-0.5222,,
HUMA,2025-05-13,S2a,2025-05-14,1.87,True,0.29,micro,Healthcare,Biotechnology,False,False,True,,,,-0.3422,-0.4923,-0.4652,-0.7531,,
HUN,2021-04-30,S1,2021-05-03,24.09,True,5.317,mid,Basic Materials,Chemicals,True,True,True,0.153,6.9,0.9,0.15,0.0316,0.1885,0.1798,-0.0656,-0.0709
HUN,2021-07-30,S2b,2021-08-02,21.16,False,4.676,mid,Basic Materials,Chemicals,True,False,True,0.623,20.8,0.7,0.4246,0.3724,0.162,0.2163,0.152,0.0917
HURC,2021-03-05,S2a,2021-03-08,32.78,True,0.216,micro,Industrials,Specialty Industrial Machinery,False,True,True,0.239,,1.2,-0.0317,-0.2207,-0.0499,-0.1549,-0.159,-0.2352
HURC,2021-06-04,S2b,2021-06-07,33.28,False,0.22,micro,Industrials,Specialty Industrial Machinery,True,True,True,0.56,131.3,1.1,-0.1208,-0.2372,-0.2536,-0.2513,-0.3409,-0.3819
HURC,2022-01-07,S2b,2022-01-10,28.5,False,0.189,micro,Industrials,Specialty Industrial Machinery,True,False,True,0.552,27.9,0.8,-0.1908,-0.0223,-0.0824,0.065,-0.1883,-0.2445
HURC,2022-03-04,S1,2022-03-07,31.49,False,0.208,micro,Industrials,Specialty Industrial Machinery,True,False,True,0.236,21.6,0.8,-0.2992,-0.2546,-0.1354,-0.1003,-0.1396,-0.4059
HURC,2023-01-06,S1,2023-01-09,26.05,True,0.171,micro,Industrials,Specialty Industrial Machinery,True,False,True,-0.08,20.8,0.7,-0.1948,-0.3369,-0.115,-0.3553,-0.2586,-0.8214
HURC,2023-09-08,S1,2023-09-11,20.23,False,0.131,micro,Industrials,Specialty Industrial Machinery,True,False,True,-0.077,38.5,0.6,-0.0095,-0.1583,-0.1127,-0.3662,-0.1379,-0.6433
HURC,2024-01-05,S1,2024-01-08,23.8,False,0.154,micro,Industrials,Specialty Industrial Machinery,True,False,False,0.042,35.0,0.7,-0.3671,-0.5445,-0.1885,-0.4465,-0.31,-0.7987
HURN,2022-05-03,S2b,2022-05-04,54.79,True,1.16,small,Industrials,Consulting Services,True,False,True,0.291,19.7,1.2,0.3736,0.4891,0.303,0.3428,0.5755,0.3461
HURN,2022-11-01,S2b,2022-11-02,75.82,False,1.563,small,Industrials,Consulting Services,True,False,True,0.283,21.7,1.5,0.1232,0.018,0.3128,0.1457,0.5177,-0.0505
HURN,2023-07-27,S2b,2023-07-28,93.65,True,1.825,small,Industrials,Consulting Services,True,False,True,0.264,26.2,1.5,0.1291,0.0458,0.212,0.003,0.4297,-0.0014
HUT,2024-11-13,S2a+S2b,2024-11-14,23.14,True,2.164,mid,Financial,Capital Markets,True,True,True,1.015,12.3,14.2,-0.3029,-0.2996,0.5964,0.4502,,
HVT,2021-04-30,S2b,2021-05-03,33.69,True,0.75,small,Consumer Cyclical,Home Improvement Retail,True,False,True,0.318,9.8,0.9,-0.3335,-0.4519,-0.3838,-0.3925,-0.366,-0.3712
HVT,2021-08-02,S2b,2021-08-03,25.89,False,0.577,small,Consumer Cyclical,Home Improvement Retail,True,False,True,1.273,6.7,0.6,-0.1394,-0.1586,-0.1364,-0.0892,0.0876,0.0389
HWKN,2021-07-29,S2b,2021-07-30,34.61,True,0.725,small,Basic Materials,Specialty Chemicals,True,False,True,0.266,14.9,1.2,0.035,0.0021,0.1103,0.1575,0.3234,0.2473
HWKN,2022-02-02,S2b,2022-02-03,39.33,False,0.82,small,Basic Materials,Specialty Chemicals,True,False,True,0.309,16.8,1.2,-0.0501,0.015,0.0553,0.117,0.5317,0.3897
HWKN,2022-08-04,S2b,2022-08-05,38.81,True,0.808,small,Basic Materials,Specialty Chemicals,True,False,True,0.36,13.3,1.0,0.0316,0.0317,0.2426,0.1443,1.9214,1.6318
HXL,2021-04-19,S1,2021-04-20,55.09,True,4.606,mid,Industrials,Aerospace & Defense,True,True,False,-0.426,145.3,3.6,0.0223,-0.0824,0.0178,-0.0754,0.2113,0.1817
HXL,2021-07-26,S1,2021-07-27,56.51,False,4.724,mid,Industrials,Aerospace & Defense,True,True,False,-0.154,149.0,3.9,-0.1609,-0.1498,-0.0094,0.0641,0.2023,0.1399
HXL,2021-10-18,S1,2021-10-19,56.38,False,4.713,mid,Industrials,Aerospace & Defense,True,True,False,0.163,148.7,3.7,-0.0229,-0.0171,-0.0355,0.1344,0.1212,0.1455
HXL,2022-04-25,S1+S2b,2022-04-26,54.23,True,4.555,mid,Industrials,Aerospace & Defense,True,True,False,0.259,143.7,3.4,-0.0484,0.0258,0.2723,0.284,0.1568,-0.1034
HXL,2022-07-25,S1,2022-07-26,55.88,False,4.694,mid,Industrials,Aerospace & Defense,True,True,False,0.227,148.1,3.3,0.1747,0.1302,0.2256,0.0413,0.1165,-0.3189
HY,2023-05-02,S2a,2023-05-03,45.35,True,,,Industrials,Farm & Heavy Construction Machinery,False,False,True,,,,-0.1159,-0.189,0.2047,-0.0665,-0.1543,-0.5814
HY,2023-08-01,S2a,2023-08-02,46.71,False,,,Industrials,Farm & Heavy Construction Machinery,True,False,True,,,,0.348,0.2414,0.4763,0.2759,-0.1737,-0.5916
HYLN,2023-08-09,S2b,2023-08-10,1.42,True,0.257,micro,Industrials,Electrical Equipment & Parts,False,False,False,0.547,,206.3,-0.2113,-0.3438,0.4507,0.2387,0.1056,-0.3584
HYMC,2021-08-04,S2b,2021-08-05,20.0,True,1.2,small,Basic Materials,Gold,False,False,False,3.715,,16.0,-0.803,-0.8255,-0.495,-0.4443,-0.785,-0.8276
HYPR,2022-11-10,S2b,2022-11-11,0.81,True,,,Healthcare,Medical Devices,False,False,True,5.329,,,0.7764,0.7335,0.2795,0.1565,0.1205,-0.4263
HYPR,2023-08-14,S2b,2023-08-15,2.3,False,,,Healthcare,Medical Devices,False,False,True,1.205,,,-0.5043,-0.6464,-0.5217,-0.788,-0.3957,-0.8871
HYPR,2024-05-14,S2b,2024-05-15,0.87,True,,,Healthcare,Medical Devices,False,False,True,0.25,,,0.0172,-0.0954,-0.3103,-0.4391,0.7816,0.3524
HYPR,2024-11-12,S1超+S2b,2024-11-13,0.87,False,,,Healthcare,Medical Devices,False,False,True,0.564,,,-0.1917,-0.1806,0.2125,0.0735,,
HZO,2021-02-02,S2b,2021-02-03,42.26,True,0.935,small,Consumer Cyclical,Specialty Retail,True,False,True,0.353,10.5,0.6,0.2686,0.1057,0.1006,-0.0846,-0.2712,-0.3832
HZO,2021-04-27,S2b,2021-04-28,58.65,False,1.299,small,Consumer Cyclical,Specialty Retail,True,False,True,0.696,10.6,0.7,-0.1212,-0.2264,-0.3221,-0.3605,-0.5035,-0.5302
IART,2021-07-29,S2b,2021-07-30,72.39,True,6.178,mid,Healthcare,Medical Devices,True,False,True,0.508,30.1,4.1,-0.1057,-0.1386,-0.2397,-0.1926,-0.3719,-0.448
IBCP,2021-08-06,S2b,2021-08-09,17.71,True,0.383,small,Financial,Banks - Regional,True,False,True,0.348,5.6,15.5,0.1585,0.1167,0.0105,0.0669,0.0589,0.0197
IBKR,2021-05-10,S2b,2021-05-11,16.33,True,1.045,small,Financial,Capital Markets,True,False,True,0.524,22.8,0.7,0.0933,-0.0336,-0.192,-0.1527,0.1428,0.1177
IBKR,2024-08-05,S2b,2024-08-06,27.37,True,1.751,small,Financial,Capital Markets,True,False,True,0.285,38.2,1.1,1.0718,0.9032,1.3238,1.0968,,
IBKR,2024-11-07,S2b,2024-11-08,42.11,False,2.695,mid,Financial,Capital Markets,True,False,True,0.317,58.7,1.5,0.0897,0.139,0.6712,0.5359,,
IBKR,2025-05-08,S2b,2025-05-09,46.16,False,2.954,mid,Financial,Capital Markets,True,False,True,0.352,64.4,1.5,0.5373,0.3229,0.8287,0.5067,,
IBP,2022-05-05,S2b,2022-05-06,81.85,True,2.396,mid,Consumer Cyclical,Residential Construction,True,False,True,0.344,19.4,1.2,-0.0909,-0.0224,0.3651,0.345,1.9467,1.6511
IBP,2022-08-04,S2b,2022-08-05,92.64,False,2.663,mid,Consumer Cyclical,Residential Construction,True,False,True,0.387,16.1,1.2,0.1546,0.1548,0.5909,0.4926,1.3348,1.0452
IBP,2022-11-03,S2b,2022-11-04,75.5,False,2.159,mid,Consumer Cyclical,Residential Construction,True,False,True,0.411,11.4,0.9,0.4158,0.3302,0.5885,0.4153,1.8448,1.2861
IBRX,2025-05-12,S2b,2025-05-13,2.51,True,2.142,mid,Healthcare,Biotechnology,False,False,False,411.925,,90.4,-0.2032,-0.3549,2.247,1.9676,,
ICHR,2021-05-05,S1,2021-05-06,54.18,True,1.521,small,Technology,Semiconductor Equipment & Materials,True,False,True,0.202,43.0,1.6,-0.1318,-0.2571,-0.4057,-0.4002,-0.4742,-0.4887
ICHR,2021-08-04,S1+S2b,2021-08-05,45.73,False,1.295,small,Technology,Semiconductor Equipment & Materials,True,False,True,0.274,23.6,1.3,-0.0956,-0.1181,-0.2771,-0.2263,-0.2064,-0.249
ICHR,2022-11-09,S2b,2022-11-10,28.26,True,0.814,small,Technology,Semiconductor Equipment & Materials,True,False,True,0.353,10.6,0.7,-0.0732,-0.1281,-0.1575,-0.2914,0.1702,-0.3916
ICHR,2024-11-05,S1,2024-11-06,32.52,True,1.097,small,Technology,Semiconductor Equipment & Materials,False,False,True,0.073,,1.3,-0.508,-0.4595,-0.536,-0.6839,,
ICLR,2021-07-23,S2b,2021-07-26,215.99,True,11.438,large,Healthcare,Diagnostics & Research,True,False,True,0.405,36.9,3.7,0.1718,0.1825,0.0355,0.1365,0.1718,0.1072
ICLR,2021-11-09,S2b,2021-11-10,273.45,False,22.258,large,Healthcare,Diagnostics & Research,True,False,True,1.66,132.2,5.2,-0.2322,-0.0987,-0.2094,-0.0736,-0.0626,-0.0425
ICLR,2022-07-29,S2b,2022-08-01,236.62,True,19.291,large,Healthcare,Diagnostics & Research,True,True,True,1.221,93.1,2.9,-0.0037,-0.0125,0.0533,-0.0761,0.3826,0.0203
ICUI,2022-05-09,S2b,2022-05-10,184.71,True,4.412,mid,Healthcare,Medical Instruments & Supplies,True,False,True,0.708,97.7,2.9,-0.1519,-0.1492,0.126,0.074,-0.4202,-0.7666
ICUI,2022-08-09,S2b,2022-08-10,171.32,False,4.094,mid,Healthcare,Medical Instruments & Supplies,True,False,False,0.744,293.8,2.3,0.0524,0.0723,-0.171,-0.2501,-0.1086,-0.4164
ICUI,2022-11-07,S2b,2022-11-08,145.5,False,3.489,mid,Healthcare,Medical Instruments & Supplies,False,False,True,0.779,,1.7,0.2649,0.1753,-0.4044,-0.5671,0.2151,-0.3971
ICUI,2023-05-09,S1,2023-05-10,207.98,True,5.005,mid,Healthcare,Medical Instruments & Supplies,False,False,True,0.047,,2.2,-0.6062,-0.6811,-0.485,-0.7649,-0.335,-0.7394
ICUI,2023-08-07,S1,2023-08-08,143.0,False,3.447,mid,Healthcare,Medical Instruments & Supplies,False,False,True,-0.021,,1.5,-0.3044,-0.4233,0.0584,-0.1407,-0.2108,-0.6685
ICUI,2023-11-06,S2a,2023-11-07,84.34,False,2.036,mid,Healthcare,Medical Instruments & Supplies,False,False,True,-0.075,,0.9,0.2067,0.0146,1.117,0.7354,0.6618,0.0865
IDCC,2021-11-04,S2b,2021-11-05,66.92,True,2.054,mid,Technology,Software - Application,True,False,True,0.64,64.0,5.1,-0.1766,-0.0657,-0.3139,-0.1293,0.236,0.2772
IDCC,2022-08-04,S2b,2022-08-05,55.75,False,1.653,small,Technology,Software - Application,True,False,True,0.421,24.7,3.6,0.1976,0.1977,0.4848,0.3865,1.3842,1.0947
IDCC,2023-05-04,S2b,2023-05-05,77.52,True,2.099,mid,Technology,Software - Application,True,False,True,0.997,12.6,3.9,0.067,0.0035,0.3267,0.0567,1.7139,1.3109
IDCC,2024-05-02,S2b,2024-05-03,101.22,False,2.574,mid,Technology,Software - Application,True,False,True,0.302,10.0,3.6,0.6113,0.4898,1.0601,0.9375,1.6899,1.2515
IDCC,2024-08-01,S2b,2024-08-02,133.49,True,3.354,mid,Technology,Software - Application,True,False,True,1.2,12.8,4.6,0.3433,0.2143,0.8768,0.6956,,
IDN,2021-05-12,S1,2021-05-13,7.84,True,0.147,micro,Technology,Software - Application,False,True,True,-0.081,,13.9,-0.1939,-0.3402,-0.7819,-0.7739,-0.7117,-0.7453
IDN,2021-08-12,S2b,2021-08-13,8.52,False,0.16,micro,Technology,Software - Application,False,True,True,1.604,,13.1,-0.5681,-0.5592,-0.6972,-0.6686,-0.6972,-0.733
IDN,2022-08-15,S1,2022-08-16,2.41,True,0.045,nano,Technology,Software - Application,False,False,True,-0.164,,2.7,0.0415,0.0831,0.0124,-0.0274,-0.0996,-0.429
IDN,2022-11-14,S1,2022-11-15,2.11,False,0.04,nano,Technology,Software - Application,False,False,True,-0.17,,2.5,0.1185,0.0733,-0.1896,-0.3358,0.1327,-0.3806
IDN,2023-05-11,S2b,2023-05-12,2.26,False,0.043,nano,Technology,Software - Application,False,False,True,0.253,,2.8,-0.2611,-0.3383,0.3053,0.0214,0.2301,-0.2251
IDR,2021-08-16,S1超+S2b,2021-08-17,4.2,True,0.598,small,Basic Materials,Gold,False,False,False,0.646,,90.0,1.05,1.0591,0.4262,0.4517,0.2857,0.2729
IDR,2023-05-15,S2a+S2b,2023-05-16,5.67,True,0.069,micro,Basic Materials,Gold,False,False,True,0.634,,7.5,-0.0917,-0.1971,0.6861,0.3787,1.2222,0.7342
IDR,2023-08-14,S2a,2023-08-15,5.33,False,0.065,micro,Basic Materials,Gold,False,False,True,0.372,,6.1,0.3171,0.175,0.8555,0.5893,3.7974,3.3059
IDR,2023-11-06,S2b,2023-11-07,5.05,False,0.062,micro,Basic Materials,Gold,False,False,True,0.892,,5.3,0.804,0.6119,1.5683,1.1867,5.2733,4.6979
IDR,2024-05-06,S1超,2024-05-07,9.11,False,0.116,micro,Basic Materials,Gold,True,False,True,0.765,46.3,7.3,0.4237,0.2647,0.7552,0.6563,4.2184,3.7693
IDR,2024-07-30,S1超+S2b,2024-07-31,10.99,True,0.142,micro,Basic Materials,Gold,True,False,True,0.893,30.8,7.7,0.1629,0.0632,0.4923,0.3304,,
IDT,2021-03-15,S1,2021-03-16,22.47,True,0.578,small,Communication Services,Telecom Services,True,False,False,0.049,25.3,0.4,1.0224,0.8855,0.5748,0.4598,0.5053,0.475
IDT,2021-06-09,S1,2021-06-10,34.14,False,0.892,small,Communication Services,Telecom Services,True,False,True,0.163,15.3,0.6,0.2669,0.1484,-0.2973,-0.2295,-0.2069,-0.2526
IDT,2021-12-10,S1,2021-12-13,44.04,False,1.126,small,Communication Services,Telecom Services,True,False,True,0.078,20.4,0.8,-0.4947,-0.3038,-0.3556,-0.2302,-0.2796,-0.3194
IDT,2022-03-14,S1,2022-03-15,32.59,False,0.865,small,Communication Services,Telecom Services,True,True,True,-0.008,15.9,0.6,-0.2423,-0.1645,0.0018,0.0736,0.1519,-0.0861
IDT,2022-06-09,S1,2022-06-10,23.99,True,0.629,small,Communication Services,Telecom Services,True,True,True,-0.122,13.6,0.4,0.2096,0.1922,0.1285,0.0069,0.5077,0.09
IDT,2022-12-13,S1,2022-12-14,29.08,False,0.745,small,Communication Services,Telecom Services,True,False,True,-0.13,35.8,0.5,-0.1057,-0.2095,0.1098,-0.0906,0.7084,0.151
IDT,2023-03-13,S1,2023-03-14,33.33,False,0.851,small,Communication Services,Telecom Services,True,False,True,-0.069,22.5,0.7,-0.3137,-0.472,0.1236,-0.2109,0.3938,-0.0835
IDT,2023-06-09,S1,2023-06-12,26.54,True,0.68,small,Communication Services,Telecom Services,True,False,True,-0.088,18.2,0.5,0.1742,0.0966,0.3569,0.0909,1.4283,0.9984
IDXX,2021-07-30,S2b,2021-08-02,678.72,True,57.756,large,Healthcare,Diagnostics & Research,True,False,True,0.296,82.3,19.5,-0.2129,-0.2651,-0.4122,-0.358,-0.2351,-0.2954
